date,AboveMcClure.Gage Inflow,EmbudoCreekAtDixon.Gage Inflow,Galisteo.Gage Inflow,LittleNavajoRiver.Inflow,NavajoRiver.Inflow,NorthClearCreekBelowContinentalReservoir.Gage Inflow,NorthFloodwayChannel.Gage Inflow,NrJemez.Gage Inflow,PlatoroInflow.Inflow,RedRiverBlwFishHatchery.Gage Inflow,RioBlanco.Inflow,RioLosPinosAtOrtiz.Gage Inflow,RioPuebloDeTaosAtLosCordovas.Gage Inflow,RioPuerco.Gage Inflow,RioSanAntonioAtOrtiz.Gage Inflow,SouthFork.Gage Inflow,ThirtyMileBridge.Gage Inflow,TijerasArroyo.Gage Inflow,"RIO CHAMA NEAR LA PUENTE, NM","RIO OJO CALIENTE AT LA MADERA, NM"
1980-04-01,0.0,0.0,0.0,0.0,1.3055861,19.665745,0.0,0.0,0.0,0.790844,0.0,8.821164,1.2559569,0.14302295,8.084711,0.0,21.617628,0.0,8.836606,2.6727364
1980-04-02,9.434518,2.942354,3.171345,13.458545,11.588604,0.0,0.0,5.23937,1.8898928,5.8205667,1.0701449,13.405547,2.276698,1.4773312,11.068946,11.107572,2.2975721,0.0,12.378286,5.3258553
1980-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-05,0.0,0.0,0.0,0.0,0.0,2.2938461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1033716,0.0,0.0,0.0
1980-04-06,0.0,0.0,0.0,0.0,0.0,0.2330769,0.0,0.0,0.0,0.0,0.0,0.03429288,0.0,0.0,0.0,0.0,0.68822783,0.0,0.016273204,0.0
1980-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-11,0.0,5.9043884,0.18998837,3.6990912,3.103242,0.0,0.0,0.13923559,3.8030357,7.393052,2.9186234,3.7735002,7.9090567,0.0,3.155379,3.4216523,0.0,0.0,2.8762827,1.3174975
1980-04-12,4.677048,0.87574685,2.1670697,5.731818,3.9260352,0.0,0.0,3.4196103,3.779357,0.0,3.9077532,0.0,0.0,2.5262654,0.0,0.664143,0.0,3.1751347,0.29989526,0.0055632303
1980-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2341347,0.0,0.0,0.0,0.0,0.0,0.16623235,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-21,0.0,0.0,0.6831783,0.0,0.0,0.0,3.1162503,0.94035095,0.0,0.0,0.0,0.0,0.0,0.005065647,0.0,0.0,0.2707595,3.211901,0.0,0.13814028
1980-04-22,4.3351808,0.0,0.8163139,5.409637,5.608279,2.8387692,0.0,0.23953368,6.612607,0.0,5.6374273,0.6378937,0.0,0.121517524,0.0,4.5167203,4.506364,0.0,2.3327131,0.7356058
1980-04-23,0.0,0.0,0.0,4.8889093,5.0810475,12.429179,0.0,0.001485577,7.3395004,6.481514,5.749456,1.062959,1.013504,0.0,0.1142942,5.3644266,10.113164,0.0,1.4384817,0.33193943
1980-04-24,12.741145,29.65878,4.601194,5.8163633,6.3965344,9.766205,0.0,11.623866,8.166465,16.986797,6.323297,7.100953,24.744246,3.9869733,7.2968793,8.82698,5.1678247,0.0,6.9776154,10.88721
1980-04-25,10.851747,0.0,2.310783,0.0,0.0,0.0,0.0,0.060865387,0.0,0.0,0.0,0.0,0.0,1.4575868,0.0,0.0,0.0,0.0,0.0,0.0
1980-04-26,0.0,9.3899145,0.0,0.0,0.06521197,0.0,0.0,1.1077212,2.1931071,6.485098,0.098949276,1.7454463,8.059218,0.0,2.707147,1.1400616,0.0,0.0,1.8199619,4.483714
1980-04-27,0.0,0.0,0.43524417,0.0,0.0,0.0,0.0,0.71786064,0.0,2.6139538,0.0,0.41205618,0.0,0.0,0.0,0.0,0.0,0.0,0.20453593,0.5129862
1980-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08586057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08920514,1.8531349
1980-04-29,0.0,0.5414438,0.0,1.234,0.5729925,6.674462,0.0,0.0,1.6027857,0.0,3.009348,0.0,0.8048247,0.0,0.0,0.6684341,7.0338087,0.0,0.0,0.0
1980-04-30,0.0,0.0,0.0,6.424546,6.2363343,14.006359,0.0,0.0,6.699607,8.021492,7.3468475,6.1363087,3.7034905,0.0,5.4520206,8.795968,14.203498,0.0,4.0897336,1.857168
1980-05-01,3.09741,7.0597863,0.76118994,3.4690912,4.529476,6.5969224,0.0,3.7068894,6.8739643,7.3552957,4.705,6.0187054,7.096967,0.17296673,4.8422437,9.142689,5.1803107,0.0,5.0698714,3.2873802
1980-05-02,5.9171085,3.4774683,3.7226357,0.0,0.0,0.0,0.0,0.0,0.0,2.7755144,0.0,0.001013039,3.8046901,0.0,0.0,0.0,0.8999195,0.0,0.0,0.50085014
1980-05-03,5.66494,0.0,2.3037636,0.0,0.0,2.3968205,0.0,0.0,0.0,2.854578,0.0,0.0,1.6903908,1.4207857,0.0,0.60210854,1.3225547,0.102155685,0.0,0.0
