date,obs,pred
2020-01-30,0.0,6.9957924
2020-01-31,0.0,5.873337
2020-02-01,0.0,9.32449
2020-02-02,0.0,9.668001
2020-02-03,0.0,9.442249
2020-02-04,0.0,0.48428726
2020-02-05,0.0,0.0
2020-02-06,0.0,5.267544
2020-02-07,0.0,11.576603
2020-02-08,0.0,10.13196
2020-02-09,0.0,10.660603
2020-02-10,0.0,0.0
2020-02-11,0.0,0.0
2020-02-12,0.0,11.800186
2020-02-13,0.0,7.0380554
2020-02-14,0.0,11.580154
2020-02-15,0.0,13.148108
2020-02-16,0.0,14.319761
2020-02-17,0.0,13.231674
2020-02-18,0.0,10.6966095
2020-02-19,0.0,11.977432
2020-02-20,0.0,9.144089
2020-02-21,0.0,11.189911
2020-02-22,0.0,7.0809097
2020-02-23,0.0,19.951336
2020-02-24,0.0,28.925823
2020-02-25,0.0,15.281311
2020-02-26,0.0,7.367672
2020-02-27,0.0,10.733276
2020-02-28,0.0,9.9757
2020-02-29,0.0,12.289522
2020-03-01,0.0,12.267086
2020-03-02,0.0,9.787615
2020-03-03,0.0,9.611185
2020-03-04,0.0,10.017694
2020-03-05,0.0,10.1134815
2020-03-06,0.0,12.382975
2020-03-07,0.0,11.720104
2020-03-08,0.0,12.297237
2020-03-09,0.0,12.271652
2020-03-10,0.0,11.394983
2020-03-11,0.0,19.045904
2020-03-12,0.0,27.225607
2020-03-13,0.0,38.066734
2020-03-14,0.0,39.355453
2020-03-15,0.0,32.00624
2020-03-16,0.0,19.536417
2020-03-17,0.0,16.52473
2020-03-18,0.0,6.3627586
2020-03-19,0.0,19.595884
2020-03-20,0.0,25.974388
2020-03-21,0.0,26.029175
2020-03-22,0.0,18.334766
2020-03-23,0.0,16.761595
2020-03-24,0.0,13.580917
2020-03-25,0.0,13.981005
2020-03-26,0.0,14.094755
2020-03-27,0.0,8.85825
2020-03-28,0.0,8.414646
2020-03-29,0.0,11.948599
2020-03-30,0.0,12.142044
2020-03-31,0.0,11.74435
2020-04-01,0.0,15.137142
2020-04-02,0.0,13.549122
2020-04-03,0.0,12.125748
2020-04-04,0.0,12.06609
2020-04-05,0.0,11.951185
2020-04-06,0.0,11.483006
2020-04-07,0.0,11.902681
2020-04-08,0.0,12.310123
2020-04-09,0.0,14.109957
2020-04-10,0.0,10.694721
2020-04-11,0.0,10.869831
2020-04-12,0.0,9.108723
2020-04-13,0.0,6.425461
2020-04-14,0.0,20.193277
2020-04-15,0.0,24.966599
2020-04-16,0.0,18.583754
2020-04-17,0.0,13.869957
2020-04-18,0.0,12.204411
2020-04-19,0.0,12.412172
2020-04-20,0.0,13.785143
2020-04-21,0.0,13.795696
2020-04-22,0.0,13.42017
2020-04-23,0.0,13.294321
2020-04-24,0.0,15.099749
2020-04-25,0.0,14.784868
2020-04-26,0.0,15.889212
2020-04-27,0.0,16.686193
2020-04-28,0.0,14.558311
2020-04-29,0.0,11.149076
2020-04-30,0.0,12.93042
2020-05-01,0.0,10.35618
2020-05-02,0.0,6.7791595
2020-05-03,0.0,7.3882027
2020-05-04,0.0,10.740015
2020-05-05,0.0,10.8383045
2020-05-06,0.0,13.03076
2020-05-07,0.0,15.162605
2020-05-08,0.0,7.573288
2020-05-09,0.0,11.96944
2020-05-10,0.0,14.597282
2020-05-11,0.0,17.922892
2020-05-12,0.0,23.351093
2020-05-13,0.0,21.622337
2020-05-14,0.0,17.169802
2020-05-15,0.0,16.088442
2020-05-16,0.0,14.096703
2020-05-17,0.0,14.151653
2020-05-18,0.0,11.346237
2020-05-19,0.0,6.13591
2020-05-20,0.0,3.4031868
2020-05-21,0.0,7.997034
2020-05-22,0.0,12.479609
2020-05-23,0.0,15.260834
2020-05-24,0.0,15.526358
2020-05-25,0.0,14.360264
2020-05-26,0.0,14.96422
2020-05-27,0.0,17.05599
2020-05-28,0.0,10.958593
2020-05-29,0.0,7.1407967
2020-05-30,0.0,3.2598877
2020-05-31,0.0,3.6808815
2020-06-01,0.0,14.6209545
2020-06-02,0.0,32.07127
2020-06-03,0.0,32.56124
2020-06-04,0.0,17.31679
2020-06-05,0.0,5.572426
2020-06-06,0.0,6.151638
2020-06-07,0.0,2.3774223
2020-06-08,0.0,3.9965973
2020-06-09,0.0,5.0202446
2020-06-10,0.0,12.240837
2020-06-11,0.0,15.040018
2020-06-12,0.0,12.069822
2020-06-13,0.0,3.804802
2020-06-14,0.0,25.965607
2020-06-15,0.0,20.123886
2020-06-16,0.0,8.212133
2020-06-17,0.0,4.5874977
2020-06-18,0.0,3.509468
2020-06-19,0.0,5.2120934
2020-06-20,0.0,4.7238693
2020-06-21,0.0,6.6018066
2020-06-22,0.0,4.330208
2020-06-23,0.0,1.411972
2020-06-24,0.0,1.0018463
2020-06-25,0.0,1.1023636
2020-06-26,0.0,0.0
2020-06-27,0.0,1.4789963
2020-06-28,0.0,2.4609413
2020-06-29,0.0,2.5683289
2020-06-30,0.0,1.098484
2020-07-01,0.0,4.129711
2020-07-02,0.0,4.993519
2020-07-03,0.0,4.964176
2020-07-04,0.0,4.6522865
2020-07-05,0.0,3.1860619
2020-07-06,0.0,2.191059
2020-07-07,0.0,0.42453384
2020-07-08,0.0,0.0
2020-07-09,0.0,0.14286423
2020-07-10,0.0,0.0
2020-07-11,0.0,0.0
2020-07-12,0.0,0.0
2020-07-13,0.0,0.0
2020-07-14,0.0,13.693783
2020-07-15,0.0,7.826847
2020-07-16,0.0,2.4334297
2020-07-17,0.0,21.12114
2020-07-18,0.0,20.867857
2020-07-19,0.0,10.04892
2020-07-20,0.0,3.5544434
2020-07-21,0.0,0.0
2020-07-22,0.0,30.527288
2020-07-23,0.0,63.69481
2020-07-24,0.0,93.306694
2020-07-25,0.0,274.13824
2020-07-26,0.0,339.63834
2020-07-27,0.0,264.9735
2020-07-28,0.0,316.01807
2020-07-29,0.0,312.86417
2020-07-30,0.0,183.73857
2020-07-31,0.0,76.75905
2020-08-01,0.0,41.963852
2020-08-02,0.0,26.14964
2020-08-03,0.0,23.557228
2020-08-04,0.0,18.621737
2020-08-05,0.0,13.7292385
2020-08-06,0.0,15.296326
2020-08-07,0.0,11.874477
2020-08-08,0.0,11.040688
2020-08-09,0.0,9.794569
2020-08-10,0.0,8.80431
2020-08-11,0.0,7.259186
2020-08-12,0.0,6.883259
2020-08-13,0.0,9.287498
2020-08-14,0.0,8.0487385
2020-08-15,0.0,4.9057884
2020-08-16,0.0,4.5294037
2020-08-17,0.0,6.9631844
2020-08-18,0.0,4.9420433
2020-08-19,0.0,3.866478
2020-08-20,0.0,3.1176567
2020-08-21,0.0,2.5160408
2020-08-22,0.0,1.2334938
2020-08-23,0.0,1.6601906
2020-08-24,0.0,2.1053963
2020-08-25,0.0,0.41342545
2020-08-26,0.0,16.976744
2020-08-27,0.0,25.354343
2020-08-28,0.0,18.139
2020-08-29,0.0,28.2069
2020-08-30,0.0,22.464043
2020-08-31,0.0,9.681911
2020-09-01,0.0,11.202429
2020-09-02,0.0,18.589113
2020-09-03,0.0,16.084387
2020-09-04,0.0,7.9187946
2020-09-05,0.0,3.0111694
2020-09-06,0.0,0.7965584
2020-09-07,0.0,0.5891762
2020-09-08,0.0,13.483728
2020-09-09,0.0,74.38343
2020-09-10,0.0,80.79903
2020-09-11,0.0,212.56998
2020-09-12,0.0,148.24785
2020-09-13,0.0,92.32793
2020-09-14,0.0,52.163094
2020-09-15,0.0,30.763487
2020-09-16,0.0,18.2406
2020-09-17,0.0,12.154158
2020-09-18,0.0,9.222099
2020-09-19,0.0,10.64572
2020-09-20,0.0,11.170372
2020-09-21,0.0,10.206312
2020-09-22,0.0,7.7297325
2020-09-23,0.0,8.004055
2020-09-24,0.0,5.549835
2020-09-25,0.0,6.6380997
2020-09-26,0.0,6.8333893
2020-09-27,0.0,4.773308
2020-09-28,0.0,2.303936
2020-09-29,0.0,8.644712
2020-09-30,0.0,12.819462
2020-10-01,0.0,12.874762
2020-10-02,0.0,12.510941
2020-10-03,0.0,11.027945
2020-10-04,0.0,12.625826
2020-10-05,0.0,12.4153595
2020-10-06,0.0,11.75132
2020-10-07,0.0,11.704277
2020-10-08,0.0,11.550932
2020-10-09,0.0,11.313179
2020-10-10,0.0,10.515348
2020-10-11,0.0,11.333601
2020-10-12,0.0,11.506979
2020-10-13,0.0,12.701874
2020-10-14,0.0,13.802303
2020-10-15,0.0,12.113663
2020-10-16,0.0,10.54373
2020-10-17,0.0,11.885864
2020-10-18,0.0,12.882254
2020-10-19,0.0,13.042032
2020-10-20,0.0,12.4165325
2020-10-21,0.0,12.995022
2020-10-22,0.0,12.916943
2020-10-23,0.0,12.518133
2020-10-24,0.0,13.716
2020-10-25,0.0,7.8292465
2020-10-26,0.0,0.0
2020-10-27,0.0,0.0
2020-10-28,0.0,21.081333
2020-10-29,0.0,77.55
2020-10-30,0.0,43.480103
2020-10-31,0.0,34.088367
2020-11-01,0.0,22.580864
2020-11-02,0.0,15.921221
2020-11-03,0.0,14.350237
2020-11-04,0.0,12.887211
2020-11-05,0.0,12.536036
2020-11-06,0.0,12.870108
2020-11-07,0.0,10.169781
2020-11-08,0.0,21.830341
2020-11-09,0.0,20.023653
2020-11-10,0.0,15.553789
2020-11-11,0.0,11.978741
2020-11-12,0.0,10.091232
2020-11-13,0.0,10.954418
2020-11-14,0.0,10.055552
2020-11-15,0.0,7.483055
2020-11-16,0.0,9.719099
2020-11-17,0.0,9.391138
2020-11-18,0.0,11.161322
2020-11-19,0.0,11.989609
2020-11-20,0.0,11.31986
2020-11-21,0.0,11.616465
2020-11-22,0.0,9.002623
2020-11-23,0.0,11.571491
2020-11-24,0.0,7.3975334
2020-11-25,0.0,3.2965698
2020-11-26,0.0,5.239563
2020-11-27,0.0,1.1038399
2020-11-28,0.0,12.215441
2020-11-29,0.0,9.448692
2020-11-30,0.0,6.591915
2020-12-01,0.0,3.2253761
2020-12-02,0.0,0.0
2020-12-03,0.0,4.275116
2020-12-04,0.0,6.361679
2020-12-05,0.0,4.4997787
2020-12-06,0.0,2.86203
2020-12-07,0.0,4.9363823
2020-12-08,0.0,5.767521
2020-12-09,0.0,4.8857
2020-12-10,0.0,0.0
2020-12-11,0.0,17.809721
2020-12-12,0.0,13.428898
2020-12-13,0.0,9.636385
2020-12-14,0.0,6.525852
2020-12-15,0.0,5.7250023
2020-12-16,0.0,1.8082886
2020-12-17,0.0,3.135254
2020-12-18,0.0,4.493393
2020-12-19,0.0,2.8298988
2020-12-20,0.0,4.951538
2020-12-21,0.0,6.443329
2020-12-22,0.0,6.347786
2020-12-23,0.0,1.7970543
2020-12-24,0.0,0.0
2020-12-25,0.0,2.75037
2020-12-26,0.0,5.214649
2020-12-27,0.0,9.004576
2020-12-28,0.0,11.531912
2020-12-29,0.0,4.573204
2020-12-30,0.0,3.0857582
